GEOID,Borough,NTA,p_college_pop_2000
36081093900,Queens,College Point,0.18665545028947295
36081094201,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.09625710108378557
36081094202,Queens,Hammels-Arverne-Edgemere,0.04857636565137225
36081094203,Queens,Hammels-Arverne-Edgemere,0.11136516480452405
36081094500,Queens,Whitestone,0.18430074499074386
36081094700,Queens,College Point,0.0733223911646117
36081095400,Queens,Hammels-Arverne-Edgemere,0.08657201544792238
36081096400,Queens,Hammels-Arverne-Edgemere,0.11000311867962624
36081097202,Queens,Hammels-Arverne-Edgemere,0.05891212693328444
36081097203,Queens,Hammels-Arverne-Edgemere,0.015448479177338383
36081097204,Queens,Hammels-Arverne-Edgemere,0.10235580940936653
36081097300,Queens,Whitestone,0.2064822794708808
36081098100,Queens,Whitestone,0.2275266175093101
36081098700,Queens,Whitestone,0.20094193354898007
36081099100,Queens,Whitestone,0.273968734623275
36081099200,Queens,Hammels-Arverne-Edgemere,0.07498849442843371
36081099701,Queens,Ft. Totten-Bay Terrace-Clearview,0.24681149295564792
36081099703,Queens,Ft. Totten-Bay Terrace-Clearview,0.3117823686582972
36081099704,Queens,Ft. Totten-Bay Terrace-Clearview,0.411087335470073
36081099705,Queens,Ft. Totten-Bay Terrace-Clearview,0.3403801999197707
36081099801,Queens,Far Rockaway-Bayswater,0.08394596094595569
36081099802,Queens,Far Rockaway-Bayswater,0.13459764847340205
36081100801,Queens,Far Rockaway-Bayswater,0.16981555390758588
36081100802,Queens,Far Rockaway-Bayswater,0.10624036709662858
36081101001,Queens,Far Rockaway-Bayswater,0.07793006937329161
36081101002,Queens,Far Rockaway-Bayswater,0.21310272522186988
36081101700,Queens,Ft. Totten-Bay Terrace-Clearview,0.20645255318775704
36081102900,Queens,Whitestone,0.17934388999671383
36081103201,Queens,Far Rockaway-Bayswater,0.041743748739042824
36081103202,Queens,Far Rockaway-Bayswater,0.10963612283801535
36081103300,Queens,Whitestone,0.16929633313817002
36081103900,Queens,Whitestone,0.16577225771933973
36081104700,Queens,Murray Hill,0.21133483648961812
36081105900,Queens,Murray Hill,0.2393281912154324
36081107201,Queens,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,0.07461634072678042
36081108500,Queens,Bayside-Bayside Hills,0.2376348047452088
36081109300,Queens,Bayside-Bayside Hills,0.2803975009260675
36081109700,Queens,Bayside-Bayside Hills,0.2744039355986031
36081109900,Queens,Bayside-Bayside Hills,0.19540876396010745
36081111300,Queens,Bayside-Bayside Hills,0.31752599601192416
36081112300,Queens,Bayside-Bayside Hills,0.35930172598204274
36081112900,Queens,Bayside-Bayside Hills,0.28337712892955585
36081113300,Queens,Bayside-Bayside Hills,0.24710945516623056
36081113900,Queens,Auburndale,0.2319908749148866
36081114100,Queens,Murray Hill,0.2458534704766232
36081114700,Queens,Murray Hill,0.3173691671980082
36081115100,Queens,Murray Hill,0.3219476295129716
36081115500,Queens,Murray Hill,0.22157397204527188
36081115700,Queens,Murray Hill,0.27304817024337524
36081115900,Queens,Murray Hill,0.19133153390187657
36081116100,Queens,Flushing,0.14645167685135402
36081116300,Queens,Murray Hill,0.16760266562121118
36081116700,Queens,Murray Hill,0.20399583323909912
36081117100,Queens,Murray Hill,0.18447140827345243
36081117500,Queens,Murray Hill,0.24512022848005344
36081118100,Queens,Auburndale,0.20741354993342329
36081118500,Queens,East Flushing,0.1935326457644934
36081118700,Queens,East Flushing,0.1793224599688538
36081118900,Queens,East Flushing,0.17299419290769605
36081119100,Queens,East Flushing,0.20612941872923407
36081119300,Queens,East Flushing,0.14125522283981806
36081119500,Queens,East Flushing,0.11885637103078685
36081119900,Queens,East Flushing,0.225387983585186
36081120100,Queens,East Flushing,0.18668293774999384
36081120300,Queens,East Flushing,0.28090827445970473
36081120500,Queens,East Flushing,0.2327024279873668
36081120700,Queens,East Flushing,0.1578435085998433
36081121500,Queens,Queensboro Hill,0.20990524564569174
36081122300,Queens,Pomonok-Flushing Heights-Hillcrest,0.2443443420643088
36081122701,Queens,Pomonok-Flushing Heights-Hillcrest,0.16998974394195465
36081122702,Queens,Pomonok-Flushing Heights-Hillcrest,0.09664396099515206
36081124100,Queens,Pomonok-Flushing Heights-Hillcrest,0.2908535067205738
36081124700,Queens,Pomonok-Flushing Heights-Hillcrest,0.3031379824097238
36081125700,Queens,Kew Gardens Hills,0.2041528303184715
36081126500,Queens,Pomonok-Flushing Heights-Hillcrest,0.31384842842263927
36081126700,Queens,Pomonok-Flushing Heights-Hillcrest,0.2116557058214791
36081127700,Queens,Jamaica Estates-Holliswood,0.45446943410649265
36081128300,Queens,park-cemetery-etc-Queens,0.17532589843069676
36081129102,Queens,Oakland Gardens,0.39584257910006476
36081129103,Queens,Oakland Gardens,0.38388778391908457
36081129104,Queens,Oakland Gardens,0.31520929874566134
36081130100,Queens,Bellerose,0.22101245374961428
36081133300,Queens,Fresh Meadows-Utopia,0.3400615724397012
36081133900,Queens,Fresh Meadows-Utopia,0.3197485117677311
36081134100,Queens,Fresh Meadows-Utopia,0.31437912030606424
36081134700,Queens,Fresh Meadows-Utopia,0.30823038955174475
36081136700,Queens,Oakland Gardens,0.2846759403724769
36081137700,Queens,Oakland Gardens,0.24924022700014936
36081138501,Queens,Oakland Gardens,0.2806913635787803
36081139900,Queens,Bayside-Bayside Hills,0.32845269168600855
36081140300,Queens,Bayside-Bayside Hills,0.1653604988062992
36081140901,Queens,Bayside-Bayside Hills,0.24924317593057943
36081140902,Queens,Auburndale,0.2562575674599794
36081141700,Queens,Auburndale,0.21802999894630887
36081142900,Queens,Auburndale,0.24615918086791613
36081143500,Queens,Bayside-Bayside Hills,0.2506888158781875
36081144100,Queens,Bayside-Bayside Hills,0.2842171803226444
36081144700,Queens,Bayside-Bayside Hills,0.1886352062974526
36081145101,Queens,Auburndale,0.22198690209634475
36081145102,Queens,Bayside-Bayside Hills,0.1947661743367529
36081145900,Queens,Auburndale,0.1863711953599961
36081146300,Queens,Bayside-Bayside Hills,0.1304039445534873
36081146700,Queens,Bayside-Bayside Hills,0.2943060962515409
36081147100,Queens,Bayside-Bayside Hills,0.2943349646395964
36081147900,Queens,Douglas Manor-Douglaston-Little Neck,0.3263495485556174
36081148300,Queens,Douglas Manor-Douglaston-Little Neck,0.393570147423004
36081150701,Queens,Douglas Manor-Douglaston-Little Neck,0.343972533815578
36081150702,Queens,Douglas Manor-Douglaston-Little Neck,0.3325922147625995
36081152901,Queens,Douglas Manor-Douglaston-Little Neck,0.2916155787440861
36081152902,Queens,Douglas Manor-Douglaston-Little Neck,0.29729893754122394
36081155101,Queens,Glen Oaks-Floral Park-New Hyde Park,0.47508815034000507
36081155102,Queens,Glen Oaks-Floral Park-New Hyde Park,0.2648695861159036
36081156700,Queens,Bellerose,0.0520330101337571
36081157101,Queens,Bellerose,0.23407785482155088
36081157102,Queens,Bellerose,0.18611519247117153
36081157901,Queens,Glen Oaks-Floral Park-New Hyde Park,0.24506397815628073
36081157902,Queens,Glen Oaks-Floral Park-New Hyde Park,0.25256810365462856
36081157903,Queens,Glen Oaks-Floral Park-New Hyde Park,0.22608811768116466
36081161700,Queens,Bellerose,0.1944791544082003
36081162100,Queens,Bellerose,0.16516109016805477
36085000300,Staten Island,West New Brighton-New Brighton-St. George,0.28870161920568654
36085000600,Staten Island,Stapleton-Rosebank,0.17776394772079607
36085000700,Staten Island,West New Brighton-New Brighton-St. George,0.193403497186695
36085000800,Staten Island,Stapleton-Rosebank,0.10846052892426472
36085000900,Staten Island,West New Brighton-New Brighton-St. George,0.21773245628774673
36085001100,Staten Island,West New Brighton-New Brighton-St. George,0.17077512617796972
36085001700,Staten Island,Stapleton-Rosebank,0.25822803243556236
36085001800,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,0.11994113894989442
36085002001,Staten Island,Stapleton-Rosebank,0.1674358736471211
36085002002,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,0.1773052528451975
36085002100,Staten Island,Stapleton-Rosebank,0.12514636368355278
36085002700,Staten Island,Stapleton-Rosebank,0.07530096364890523
36085002900,Staten Island,Stapleton-Rosebank,0.04460228184822802
36085003300,Staten Island,Grymes Hill-Clifton-Fox Hills,0.29585383404108856
36085003600,Staten Island,Stapleton-Rosebank,0.11868846064173379
36085003900,Staten Island,Grymes Hill-Clifton-Fox Hills,0.3158321932415965
36085004000,Staten Island,Grymes Hill-Clifton-Fox Hills,0.08369266345113713
36085004700,Staten Island,Grymes Hill-Clifton-Fox Hills,0.1737334165179844
36085005000,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,0.1932470014795846
36085005900,Staten Island,New Brighton-Silver Lake,0.3144562108629915
36085006400,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,0.12592105492952277
36085006700,Staten Island,New Brighton-Silver Lake,0.310143545930426
36085007000,Staten Island,Old Town-Dongan Hills-South Beach,0.09559202556551144
36085007400,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,0.0626693280015898
36085007500,Staten Island,New Brighton-Silver Lake,0.15771002845828483
36085007700,Staten Island,West New Brighton-New Brighton-St. George,0.08561583295528447
36085008100,Staten Island,West New Brighton-New Brighton-St. George,0.15087414134361105
36085009601,Staten Island,Old Town-Dongan Hills-South Beach,0.1559372713683814
36085009602,Staten Island,Old Town-Dongan Hills-South Beach,0.14314889815268608
36085009700,Staten Island,West New Brighton-New Brighton-St. George,0.16772440917847392
36085010500,Staten Island,New Brighton-Silver Lake,0.14030831807718758
36085011201,Staten Island,Old Town-Dongan Hills-South Beach,0.11933937411673601
36085011202,Staten Island,New Dorp-Midland Beach,0.09979519113180864
36085011401,Staten Island,Old Town-Dongan Hills-South Beach,0.10838829873920573
36085011402,Staten Island,New Dorp-Midland Beach,0.13453617364366308
36085012100,Staten Island,New Brighton-Silver Lake,0.27716775035784263
36085012200,Staten Island,New Dorp-Midland Beach,0.1904633163323311
36085012500,Staten Island,West New Brighton-New Brighton-St. George,0.14730428215571148
36085012804,Staten Island,New Dorp-Midland Beach,0.0924869991969932
36085012805,Staten Island,Oakwood-Oakwood Beach,0.11027047666622934
36085012806,Staten Island,Oakwood-Oakwood Beach,0.1172871564974304
36085013201,Staten Island,Oakwood-Oakwood Beach,0.22866788824345766
36085013203,Staten Island,Great Kills,0.14393969828816633
36085013204,Staten Island,Oakwood-Oakwood Beach,0.13866669997915335
36085013301,Staten Island,West New Brighton-New Brighton-St. George,0.02110570865839249
36085013302,Staten Island,West New Brighton-New Brighton-St. George,0.06805824055478635
36085013400,Staten Island,New Dorp-Midland Beach,0.19567337967861764
36085013800,Staten Island,Oakwood-Oakwood Beach,0.16887971633996643
36085014100,Staten Island,West New Brighton-New Brighton-St. George,0.11814521953049922
36085014604,Staten Island,Great Kills,0.12839370141456058
36085014605,Staten Island,Great Kills,0.16843133229988094
36085014606,Staten Island,Great Kills,0.15346874559026774
36085014607,Staten Island,Great Kills,0.1430123369520643
36085014608,Staten Island,Great Kills,0.12904408873160603
36085014700,Staten Island,Westerleigh,0.2389464969600725
36085015100,Staten Island,Westerleigh,0.2042582083822862
36085015601,Staten Island,Great Kills,0.16523072779898046
36085015602,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.17121000082682103
36085015603,Staten Island,Great Kills,0.17012774402558406
36085016901,Staten Island,Westerleigh,0.18295903531394342
36085017005,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.16650651101883399
36085017007,Staten Island,Arden Heights,0.11642980024653922
36085017008,Staten Island,Arden Heights,0.14698416119835414
36085017009,Staten Island,Arden Heights,0.17150707985941488
36085017010,Staten Island,Arden Heights,0.15398531116290715
36085017011,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.16611760142630305
36085017012,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.12560633625681975
36085017300,Staten Island,New Springville-Bloomfield-Travis,0.13074183976728423
36085017600,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.1758201974000381
36085017700,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.27838529476630325
36085018100,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.25176452059606563
36085018701,Staten Island,Westerleigh,0.14297673277183354
36085018702,Staten Island,New Springville-Bloomfield-Travis,0.17417674967598434
36085018901,Staten Island,Westerleigh,0.15293436064747265
36085018902,Staten Island,New Springville-Bloomfield-Travis,0.2746270498005006
36085019700,Staten Island,Westerleigh,0.16649991019769572
36085019800,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,0.16413355472079133
36085020100,Staten Island,Westerleigh,0.14231855984188213
36085020700,Staten Island,Port Richmond,0.06197542082470476
36085020801,Staten Island,Rossville-Woodrow,0.13860191748482634
36085020803,Staten Island,Rossville-Woodrow,0.14757033784033646
36085020804,Staten Island,Rossville-Woodrow,0.19144152591611566
36085021300,Staten Island,Port Richmond,0.10106830787215852
36085022300,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.06938778547940513
36085022600,Staten Island,Charleston-Richmond Valley-Tottenville,0.1400861691410484
36085022800,Staten Island,New Springville-Bloomfield-Travis,-0.0018065230661970463
36085023100,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.10627705838823674
36085023900,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.05848188609941477
36085024401,Staten Island,Charleston-Richmond Valley-Tottenville,0.1542341486002258
36085024402,Staten Island,Charleston-Richmond Valley-Tottenville,0.14053794840938008
36085024700,Staten Island,Port Richmond,0.06180692253756741
36085024800,Staten Island,Charleston-Richmond Valley-Tottenville,0.09562976098085339
36085025100,Staten Island,Port Richmond,0.17300344934477396
36085027301,Staten Island,New Springville-Bloomfield-Travis,0.18746931391495883
36085027302,Staten Island,New Springville-Bloomfield-Travis,0.2911330118721022
36085027702,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.20587171196949866
36085027704,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.18567414869903287
36085027705,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.21283560233340537
36085027706,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.15949719161979192
36085027900,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,0.18645649475542952
36085029102,Staten Island,New Springville-Bloomfield-Travis,0.10725339988105694
36085029103,Staten Island,New Springville-Bloomfield-Travis,0.16114387936781172
36085029104,Staten Island,New Springville-Bloomfield-Travis,0.1496746343077279
36085030301,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.10072019349579701
36085030302,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.11375661677128417
36085031901,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.047783918135332726
36085031902,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.08093130200993633
36085032300,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,0.14392720399050324
