GEOID,asian,black,college_pop,hispanic,housing_pop,hs_pop,lesshs_pop,medianhomevalue,medianincome,medianrent,pop,poverty,renter_occupied,white,year
36005042902,288,942,313,2039,3513,617,571,345000,30481,995,3624,976,3054,613,2011
36005043000,252,2064,489,453,3010,375,338,388300,45096,884,3010,535,835,250,2011
36005043100,696,3411,897,5989,9877,1624,1299,343800,32889,1046,10320,2828,9065,1356,2011
36005043400,452,2451,400,808,3794,592,437,500000,42880,1096,3800,658,2695,429,2011
36005043500,0,18,0,0,18,0,0,157500,21250,NA,18,0,0,0,2011
36005043600,18,1451,367,382,1984,399,176,366100,42214,1117,1985,291,895,297,2011
36005044200,0,3302,477,672,4100,593,357,369900,38261,991,4111,837,1760,382,2011
36005044400,137,3375,754,508,4029,594,221,396300,63026,1407,4055,271,1879,189,2011
36005044800,0,1902,650,266,2435,386,61,398700,80505,1756,2435,103,553,290,2011
36005044901,0,99,382,233,1842,288,42,434300,62500,1198,1857,76,882,1558,2011
36005044902,0,13,472,94,1944,236,68,379000,51154,1186,1966,258,1596,1669,2011
36005045101,32,52,290,205,1563,176,7,500000,56982,1145,1571,110,1110,1304,2011
36005045102,73,61,343,100,1697,279,39,417000,67738,1130,1707,51,837,1535,2011
36005045600,80,1779,505,878,3115,667,194,460300,60817,1278,3120,668,1463,655,2011
36005045800,0,3680,176,3276,6664,740,992,NA,23030,524,6668,2582,6664,967,2011
36005046000,16,2445,284,552,2609,386,274,378200,37380,765,2877,559,2031,172,2011
36005046201,184,15355,4192,7763,25286,3781,1567,57000,49302,839,26083,2185,10732,6848,2011
36005046202,113,4797,825,2654,6903,974,774,351600,36809,735,7642,1564,4574,1046,2011
36005048400,131,2828,407,789,3580,670,351,388300,56667,1247,3660,417,1388,249,2011
36005050400,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36005051600,47,75,884,851,4199,610,228,529500,66523,1170,4210,202,1159,3602,2011
36047000100,387,435,2290,635,3887,370,51,551700,87806,1463,4685,879,1680,3280,2011
36047000200,43,176,47,1038,1228,134,309,459100,31728,1021,1266,463,910,615,2011
36047000301,267,251,2700,289,4497,260,1,860400,166346,1693,4824,365,1576,3952,2011
36047000501,230,155,1993,183,3369,88,10,602400,91250,1642,3633,266,1483,3014,2011
36047000502,93,74,1528,116,2412,80,3,581800,93575,1669,2535,98,1131,2205,2011
36047000700,156,92,2184,300,3507,143,19,1000001,135050,1764,3526,123,1774,3089,2011
36047000900,457,191,2594,294,4376,33,42,694100,108427,1892,4615,527,2887,3584,2011
36047001100,14,35,70,31,318,36,18,NA,79231,2001,318,43,299,207,2011
36047001300,302,288,824,382,1477,504,20,351700,95588,1456,2402,937,370,1497,2011
36047001500,519,1032,1246,616,3013,273,341,632400,66023,1592,3107,835,2583,1024,2011
36047001800,143,856,256,1276,0,694,682,NA,NA,NA,2399,0,0,778,2011
36047002000,395,80,90,1043,1646,168,357,540700,54167,1146,1646,234,925,496,2011
36047002100,278,209,2052,267,2975,125,84,1000001,167737,2001,3164,170,1554,2566,2011
36047002200,782,265,610,2584,4262,572,917,261100,35045,1022,4528,1005,3183,2323,2011
36047002300,399,2393,153,1349,4025,637,460,103100,17035,348,4025,1643,3892,405,2011
36047002901,108,2022,152,729,2504,525,432,NA,9662,288,2944,1823,2496,304,2011
36047003000,223,79,648,264,1884,181,26,622000,56042,1356,1884,102,843,1482,2011
36047003100,516,1232,680,363,1409,91,76,352700,64458,1372,2662,70,451,531,2011
36047003300,227,409,1419,426,2330,139,85,868200,83688,1818,2383,214,1840,1341,2011
36047003400,465,10,1212,261,3171,197,172,614400,69904,1279,3173,436,1664,2510,2011
36047003500,195,778,441,162,1395,184,166,1000001,46339,986,1455,176,1034,277,2011
36047003600,408,144,1151,572,4037,580,254,297300,58147,1182,4048,356,2727,3216,2011
36047003700,22,64,100,78,237,34,21,NA,73750,1663,305,41,237,214,2011
36047003800,192,10,603,154,1681,150,24,654900,93125,1582,1681,161,295,1472,2011
36047003900,284,429,1083,312,2050,111,191,830900,61563,1455,2322,530,1323,1298,2011
36047004100,199,332,1798,387,3008,76,113,1000001,91607,1692,3530,292,1869,2695,2011
36047004300,190,239,1468,609,2710,173,202,862000,95781,1480,3157,218,1655,2181,2011
36047004400,400,0,708,125,2564,258,81,849100,87000,980,2572,135,449,2138,2011
36047004500,204,160,2084,210,3517,74,54,965800,106361,1824,3522,65,1677,3070,2011
36047004600,103,0,275,174,1175,108,29,1000001,53393,1419,1175,211,318,1045,2011
36047004700,207,106,535,203,1148,157,32,727400,98971,1172,1148,135,581,676,2011
36047004900,167,318,1156,290,1921,138,87,1000001,82609,1452,2476,107,1114,1662,2011
36047005000,206,2,871,222,2443,155,22,846600,74271,1471,2449,118,944,2215,2011
36047005100,334,112,1064,259,2108,269,38,617600,88188,1688,2120,59,978,1456,2011
36047005201,141,8,418,56,1651,161,43,747300,26523,908,1683,462,1203,1468,2011
36047005202,0,27,785,162,2502,208,53,343300,59625,1308,2506,122,1201,2412,2011
36047005300,85,536,728,700,2198,155,263,451100,74219,1259,2205,537,1797,961,2011
36047005400,410,44,1251,563,3440,414,203,473900,60714,1282,3440,431,2281,2816,2011
36047005601,265,167,801,356,2698,304,45,275500,52246,1230,2698,288,1677,2182,2011
36047005602,177,13,525,446,1725,123,180,302000,59167,1200,1730,129,1121,1305,2011
36047005800,516,9,1197,596,3636,547,172,590700,51993,1175,3640,517,2331,2861,2011
36047005900,85,88,481,360,1246,124,126,516700,57222,1361,1265,205,1141,790,2011
36047006000,415,25,723,175,2435,389,159,561000,62723,1252,2435,191,1597,1932,2011
36047006200,472,76,843,297,2758,277,54,688000,53184,1200,2779,419,2058,2033,2011
36047006300,288,47,1068,310,1955,71,62,668800,91218,1926,1955,102,1339,1423,2011
36047006400,671,13,1096,573,4026,639,342,827500,51558,1131,4033,380,2093,3080,2011
36047006500,66,70,2588,427,4732,242,34,812500,85857,1876,4737,511,3016,4265,2011
36047006600,373,72,1019,636,3637,459,353,622700,52083,1223,3644,389,2681,2877,2011
36047006700,72,0,1846,240,3199,103,44,1000001,119423,2001,3199,81,1986,2905,2011
36047006800,1054,167,863,1196,5220,724,721,658400,40758,1145,5233,1398,3857,3426,2011
36047006900,232,122,2077,558,3416,163,23,1000001,94196,1953,3423,207,2297,2628,2011
36047007000,842,100,822,205,2885,265,133,538000,60387,998,2911,340,1604,1827,2011
36047007100,75,2296,823,1936,4780,413,614,941300,35963,553,4780,1289,3940,1356,2011
36047007200,736,13,167,884,1829,226,518,NA,39008,1113,1839,469,1661,460,2011
36047007400,1770,94,484,3944,6022,449,1968,663600,35195,1124,6025,1798,4984,2283,2011
36047007500,420,18,2756,1029,5189,202,76,1000001,98646,1849,5202,262,3202,3990,2011
36047007600,634,373,673,3146,4189,699,677,622900,39299,1127,4215,1200,2912,1313,2011
36047007700,512,194,2163,341,4573,315,127,891100,99543,1910,4625,433,2581,3542,2011
36047007800,638,264,427,4084,5221,715,1475,585500,31649,1147,5225,1132,4146,2681,2011
36047008000,492,49,474,3272,4170,496,802,619800,41354,924,4170,1277,2716,1269,2011
36047008200,113,146,411,3506,4282,626,933,826300,46974,1115,4295,1175,3688,1618,2011
36047008400,120,22,435,2859,3745,490,782,620100,31463,1228,3745,1464,3115,1705,2011
36047008500,0,3481,236,4429,7904,820,1540,NA,16748,404,7904,3697,7884,810,2011
36047008600,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36047008800,315,41,329,1872,3062,579,557,268800,38438,1236,3068,636,2396,1654,2011
36047009000,1292,102,306,1259,2899,409,704,187500,30093,1136,2899,964,2591,627,2011
36047009200,1637,224,465,1986,4885,658,1147,658300,36270,1075,4885,1204,4109,1786,2011
36047009400,2370,80,608,1223,5009,571,1252,716600,43036,971,5011,896,3483,1905,2011
36047009600,1203,188,742,3610,5822,804,1456,631200,40428,1110,5822,1403,4400,2679,2011
36047009800,2522,172,334,3670,6717,811,1871,622100,36089,965,6717,2032,5458,1997,2011
36047010000,3140,284,397,2700,6385,565,2235,655400,28297,930,6395,2001,5328,1510,2011
36047010100,181,244,744,2302,3803,557,573,575200,42253,1129,3809,690,2494,2188,2011
36047010200,3066,182,444,1444,5210,684,1812,631900,38908,1117,5244,1015,3379,1341,2011
36047010400,4862,31,503,355,5878,753,1796,828400,32574,1088,5878,1842,4821,633,2011
36047010600,5190,133,433,505,6186,650,2098,661400,32287,1050,6186,2130,4821,645,2011
36047010800,3343,74,443,755,4923,685,1426,623900,38024,1088,4923,1483,3592,1036,2011
36047011000,964,67,195,935,2641,327,754,606000,36045,1125,2647,820,1790,1126,2011
36047011200,1144,428,614,2403,5940,856,1283,432900,27355,1044,5943,1745,5116,3014,2011
36047011400,846,157,630,491,3833,587,435,1000001,39318,931,4328,1568,3130,3045,2011
36047011600,3279,50,314,496,4516,573,1410,768100,30996,996,4529,1483,3151,990,2011
36047011700,411,85,1183,805,2587,326,217,763600,67965,1347,2587,266,1538,1547,2011
36047011800,1236,182,126,503,2358,328,623,470800,40726,1271,2358,674,1739,734,2011
36047011900,16,201,539,510,1655,220,123,602700,69750,1309,1680,172,1235,1029,2011
36047012000,1378,0,172,85,1543,52,562,556800,26118,1327,1543,681,1390,118,2011
36047012100,149,20,789,691,1935,204,145,660300,76641,1549,1935,177,938,1311,2011
36047012200,1439,102,485,2443,4921,752,1121,608700,39393,1229,4925,1155,3704,1917,2011
36047012600,1011,61,466,727,2981,331,549,598000,31368,1175,2981,1208,1842,1358,2011
36047012700,84,1403,545,1637,3526,606,544,875000,24338,514,3572,1059,3308,1060,2011
36047012801,1005,6,279,201,2042,257,572,576200,50417,1115,2042,341,1299,893,2011
36047012901,247,144,1029,795,2415,179,151,772700,87875,1740,2415,305,1568,1228,2011
36047012902,190,348,1019,369,2323,149,70,1000001,88036,1818,2332,316,1446,1529,2011
36047013000,1069,97,977,790,5008,739,511,647500,49653,1185,5119,1162,3276,3611,2011
36047013100,218,498,2049,955,4411,272,375,853200,103063,1705,4429,384,2611,2769,2011
36047013200,830,0,143,208,1823,263,349,663300,39291,1209,1823,250,1117,885,2011
36047013300,329,355,2060,325,3923,153,139,1000001,108409,2001,3930,230,2179,3083,2011
36047013400,493,24,876,575,3955,558,263,667800,72591,1162,3969,654,2168,2993,2011
36047013500,245,482,1959,490,3558,71,109,726700,104375,1842,3558,135,1819,2528,2011
36047013600,477,30,1521,228,3928,391,179,643200,71904,1295,3932,767,1659,3178,2011
36047013700,112,190,1413,709,2841,182,145,934900,79444,1464,2959,347,1847,2051,2011
36047013800,217,22,752,568,3352,474,295,789300,49007,1221,3353,599,2558,2955,2011
36047013900,304,374,1768,643,3683,275,223,1000001,63717,1465,3730,390,2438,2611,2011
36047014000,210,13,313,212,1961,420,132,748800,53008,1105,1961,375,1069,1612,2011
36047014100,251,159,1369,706,3102,106,94,917800,80563,1734,3107,211,1610,2209,2011
36047014200,406,41,706,571,3057,537,238,707100,52424,1197,3057,527,2132,2207,2011
36047014300,213,169,1050,1892,3577,354,379,823100,56083,1318,3577,501,2540,1726,2011
36047014500,175,252,960,1763,4020,386,425,658900,47880,1303,4037,967,3274,2438,2011
36047014700,11,51,751,853,2147,223,129,817500,65000,1523,2147,363,1373,1494,2011
36047014800,0,0,241,26,1160,76,0,705200,85664,1338,1160,16,275,1160,2011
36047014900,315,277,2617,995,4923,358,200,865500,94146,1830,5035,464,2643,3738,2011
36047015000,239,1,311,35,1821,386,154,641200,71944,1242,1830,236,551,1553,2011
36047015100,84,150,2151,426,3902,226,196,1000001,109859,1838,3912,171,1776,3182,2011
36047015200,611,34,740,189,2258,302,160,502800,59399,1198,2420,152,740,1722,2011
36047015300,218,155,1585,390,2736,160,16,1000001,104432,1741,2895,84,1503,2191,2011
36047015400,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36047015500,205,169,2036,275,3856,75,64,996700,104375,1890,3862,149,2059,3292,2011
36047015700,211,182,2434,130,4015,85,50,1000001,119076,2001,4023,177,1642,3418,2011
36047015900,323,998,3320,538,6095,300,204,783300,109329,1855,6128,330,2663,4131,2011
36047016000,832,139,965,959,4073,662,345,433300,55893,1201,4073,808,3196,2539,2011
36047016100,240,551,1791,457,3057,150,89,903500,99333,1871,3082,98,1739,1912,2011
36047016200,306,97,742,237,2421,252,59,398900,84531,1341,2436,31,1018,1815,2011
36047016300,203,864,1339,487,3119,280,237,690100,78438,1535,3215,371,1570,1871,2011
36047016400,77,324,203,490,921,19,34,NA,74922,2001,1070,0,850,533,2011
36047016500,281,322,2963,350,5060,138,96,867800,120727,1645,5076,158,2146,4322,2011
36047016600,12,18,430,188,2138,361,69,698900,73750,1204,2138,149,106,2098,2011
36047016700,155,151,2228,722,5136,260,72,1000001,106967,1623,5141,360,2493,4278,2011
36047016800,247,90,441,0,1647,244,35,592300,83045,1242,1647,53,227,1267,2011
36047016900,645,151,1757,978,4480,460,241,928000,66603,1150,4484,855,2718,2928,2011
36047017000,1243,0,580,370,3590,591,359,736700,65136,1148,3590,392,1441,2269,2011
36047017100,370,103,1794,218,4154,396,73,888400,100341,1635,4164,167,1366,3465,2011
36047017200,962,269,378,239,2893,670,221,672000,78487,1144,2905,338,1053,1673,2011
36047017400,611,0,206,318,1727,328,289,597200,42386,1084,1727,116,857,1066,2011
36047017500,0,0,10,21,21,0,0,NA,NA,NA,21,0,21,21,2011
36047017600,479,7,250,222,1830,246,210,508500,39643,1012,1830,318,941,1332,2011
36047017700,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,2011
36047017800,832,56,222,228,2146,374,293,615000,52679,1096,2355,168,816,1382,2011
36047017900,170,2509,1118,582,3570,288,333,767400,60000,1123,3931,377,2310,838,2011
36047018000,1068,0,176,715,2937,563,617,644400,31835,1170,2937,663,1322,1380,2011
36047018100,453,1020,2481,208,4009,263,135,527100,76293,1534,4022,476,2660,2261,2011
36047018200,1530,0,310,586,2917,533,720,633000,37357,1120,2917,496,1740,1168,2011
36047018300,153,537,1456,254,2431,85,9,1000001,96250,1832,2431,232,1513,1500,2011
36047018400,537,57,244,98,1850,374,132,646100,51205,1317,1850,88,387,1206,2011
36047018501,58,2241,220,815,3238,399,582,1000001,21869,459,3392,1434,3026,708,2011
36047018600,366,0,322,312,1798,313,172,635400,52169,967,1798,110,651,1240,2011
36047018700,68,371,636,377,1570,50,75,1000001,110000,1748,1587,114,926,812,2011
36047018800,1468,3,488,62,3129,471,470,797700,77316,1415,3134,200,1015,1625,2011
36047019000,1704,138,542,1215,5128,767,1065,717700,42194,1116,5133,1034,3623,2648,2011
36047019100,91,789,647,832,2188,216,270,903700,53077,1434,2449,687,1504,805,2011
36047019200,479,79,223,420,2393,464,329,654100,32250,1070,2397,1026,1217,1577,2011
36047019300,272,2275,1213,950,4713,357,276,342900,40469,980,6129,1670,2464,3059,2011
36047019400,2579,37,330,281,3955,670,1099,578700,36080,1119,3987,469,2328,1172,2011
36047019500,154,1463,1723,1055,3856,422,252,409600,55616,1332,3934,595,2610,1629,2011
36047019600,1944,175,432,1216,4604,783,732,740700,40625,1120,4765,1312,3305,2078,2011
36047019700,269,1154,1561,250,3258,187,81,562100,75607,1308,3286,372,1496,1403,2011
36047019800,251,56,385,226,1886,342,56,710700,41964,1148,1886,480,858,1575,2011
36047019900,507,1275,1309,191,2978,275,3,869700,56094,1378,3056,586,2012,1108,2011
36047020000,537,0,160,678,2271,344,317,654600,54182,1401,2271,165,1306,1330,2011
36047020100,120,1767,1467,272,3320,273,10,1000001,73489,1434,3320,229,2063,1246,2011
36047020200,376,0,337,104,1958,254,157,639900,80368,1341,1958,91,353,1559,2011
36047020300,151,464,787,299,1739,96,72,796100,68981,1859,1758,601,1010,813,2011
36047020400,211,0,259,93,1596,194,65,649300,74290,1113,1596,106,321,1385,2011
36047020500,122,1007,1515,204,2767,92,115,498000,81696,1630,2770,106,1858,1408,2011
36047020600,781,7,440,32,2202,300,178,649400,63500,1261,2214,139,666,1421,2011
36047020700,319,1599,2582,404,5115,158,132,633200,98114,1447,5115,323,2788,2767,2011
36047020800,1165,0,394,153,2783,430,351,658500,51076,1164,2783,275,1361,1591,2011
36047021000,2478,12,638,347,4319,571,758,732600,55250,1124,4319,742,2471,1541,2011
36047021100,62,494,141,608,1288,144,248,580600,54800,1190,1301,42,979,398,2011
36047021200,2907,0,638,263,4316,465,951,709400,40116,1005,4316,872,3052,1278,2011
36047021300,85,3473,869,584,4551,965,253,513900,46071,1014,4551,949,4238,609,2011
36047021400,919,0,109,155,2205,283,378,702600,26719,1066,2205,1050,1414,1249,2011
36047021500,265,1797,2449,592,5056,462,149,492100,59617,1201,5063,821,3619,2522,2011
36047021600,1041,20,320,173,3939,710,630,788900,39896,1201,3956,1442,3071,2895,2011
36047021700,174,2137,620,504,3474,663,280,458100,40245,951,3479,893,3214,488,2011
36047021800,317,0,451,295,4353,700,397,833100,33217,987,4353,1838,3187,3810,2011
36047021900,282,2600,736,331,3706,626,281,673200,35233,1075,3782,1078,2958,660,2011
36047022000,563,4,399,416,5002,721,524,765000,31674,1179,5012,1886,3465,4225,2011
36047022100,197,2715,934,759,3517,610,450,627200,42568,1122,4035,959,2562,755,2011
36047022200,138,29,297,224,4027,705,435,740700,29508,1148,4086,1538,2973,3919,2011
36047022400,612,49,334,1240,5875,810,795,400000,39185,1220,5893,1848,4490,4467,2011
36047022600,99,78,103,1734,2357,376,631,293400,57778,1193,2513,428,1736,857,2011
36047022700,129,1679,719,373,2816,265,260,714800,39523,1004,2824,797,2154,701,2011
36047022800,733,52,254,689,3484,582,517,667600,45132,1240,3563,719,2459,2163,2011
36047022900,190,1967,928,348,3272,397,216,662200,52426,1305,3278,546,2197,771,2011
36047023000,228,15,241,917,4297,736,556,689500,32633,1118,4319,1889,3072,3838,2011
36047023100,297,1539,1204,253,3423,247,141,769900,59438,1168,3441,620,2177,1349,2011
36047023200,551,48,328,286,6413,1043,634,746100,26931,1066,6413,2963,4455,5646,2011
36047023300,316,3214,825,697,4645,649,313,763300,37370,720,4733,1300,3856,767,2011
36047023400,3,23,372,66,5163,946,246,1000001,37052,1164,5255,1751,4025,5208,2011
36047023500,67,756,758,912,3202,290,183,673400,62313,1519,3212,1120,2230,2047,2011
36047023600,286,0,338,171,5116,760,265,1000001,30052,1242,5116,1795,4468,4830,2011
36047023800,47,0,386,0,4364,710,187,860100,28864,1093,4364,1629,2905,4317,2011
36047024000,121,147,420,425,4440,668,390,836000,39271,1054,4602,1156,3139,4026,2011
36047024100,197,514,485,497,1609,131,61,496500,33750,1294,1820,543,1389,987,2011
36047024200,53,11,293,158,2744,444,171,734800,42350,1254,2744,483,1950,2553,2011
36047024300,124,3035,717,409,4060,520,338,634300,34717,1013,4080,916,2605,829,2011
36047024400,389,0,340,452,3522,641,371,761000,36450,1143,3523,667,2104,2910,2011
36047024500,318,3123,812,222,3951,668,324,659100,46431,1157,3951,626,2424,320,2011
36047024600,727,16,217,187,3159,669,314,626300,45720,1105,3164,916,1839,2254,2011
36047024700,0,1827,375,79,2052,382,56,509300,36691,1006,2052,564,1677,134,2011
36047024800,613,27,259,443,2661,640,160,651900,48375,1116,2661,440,1541,1783,2011
36047024900,63,3473,734,115,3766,621,244,672000,50429,1124,3793,744,2530,140,2011
36047025000,1551,14,253,97,2081,451,343,617500,41827,1297,2088,329,1025,444,2011
36047025100,131,2672,430,520,3638,499,436,517300,36659,842,3638,1152,3330,267,2011
36047025200,2353,77,591,1076,5827,1106,955,653900,45734,1123,5827,788,2989,3212,2011
36047025300,83,1269,357,472,1970,154,79,730600,45913,1065,1971,322,1361,183,2011
36047025400,1875,89,487,417,3459,400,633,571200,48080,1077,3459,510,1815,1388,2011
36047025500,10,2955,140,2417,5290,596,801,NA,19488,410,5290,2309,5290,600,2011
36047025600,1653,24,445,353,3452,541,681,612200,42109,931,3452,600,1424,1653,2011
36047025700,0,729,124,746,1586,304,210,571200,33071,1127,1610,695,1240,367,2011
36047025800,1513,31,592,751,4696,802,536,683400,43486,1124,4697,689,3424,3103,2011
36047025901,119,620,266,697,1540,220,245,466700,26083,1092,1576,581,1471,481,2011
36047025902,19,2584,149,1214,3695,427,556,NA,19393,431,3695,1963,3628,263,2011
36047026000,1616,30,505,334,3496,496,562,597700,42000,1085,3496,389,1956,1756,2011
